City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Petropavlovsk-Kamchatskiy,RU,2022-10-15 01:35:14,53.0452,158.6483,52.39,40,20,13.42
275,Pacific Grove,US,2022-10-15 01:33:28,36.6177,-121.9166,59.43,91,100,5.01
276,Doha,QA,2022-10-15 01:35:15,25.2867,51.5333,84.09,74,0,3.44
277,Ust-Kuyga,RU,2022-10-15 01:35:16,70.0167,135.6,11.91,96,91,7.4
278,Kaeo,NZ,2022-10-15 01:36:16,-35.1,173.7833,60.8,65,57,12.46
279,Ajdabiya,LY,2022-10-15 01:36:17,30.7554,20.2263,72.93,70,34,17.72
280,Zemio,CF,2022-10-15 01:36:17,5.0314,25.1361,67.82,95,100,3.42
281,Cao Bang,VN,2022-10-15 01:36:18,22.6667,106.25,77.16,44,100,7.16
282,Saint-Augustin,CA,2022-10-15 01:36:18,51.226,-58.6502,49.23,89,100,1.83
283,Shenjiamen,CN,2022-10-15 01:36:19,29.9576,122.298,69.71,76,97,16.37
284,Zvishavane,ZW,2022-10-15 01:36:19,-20.3267,30.0665,67.96,42,0,1.23
285,Praia Da Vitoria,PT,2022-10-15 01:36:20,38.7333,-27.0667,66.76,88,75,10.96
286,Russell,US,2022-10-15 01:36:21,32.3502,-85.1999,61.83,94,0,0.0
287,Karatau,KZ,2022-10-15 01:36:21,43.1667,70.4667,54.12,29,27,0.94
288,Victoria Point,AU,2022-10-15 01:36:23,-27.5833,153.3,81.68,55,35,10.0
289,Iracoubo,GF,2022-10-15 01:36:23,5.4802,-53.2011,79.57,86,89,11.43
290,Madingou,CG,2022-10-15 01:36:24,-4.1536,13.55,74.86,91,100,2.8
291,Talaya,RU,2022-10-15 01:36:25,61.3833,152.75,10.36,90,93,2.77
292,Puri,IN,2022-10-15 01:36:25,19.8,85.85,77.52,85,4,7.67
293,Almeirim,BR,2022-10-15 01:36:26,-1.5233,-52.5817,74.25,94,23,4.7
294,Hobyo,SO,2022-10-15 01:36:27,5.3505,48.5268,77.05,86,1,13.35
295,Eureka,US,2022-10-15 01:35:15,40.8021,-124.1637,54.18,87,1,1.01
296,Hami,CN,2022-10-15 01:36:28,42.8,93.45,56.16,32,7,8.37
297,Sambava,MG,2022-10-15 01:36:28,-14.2667,50.1667,67.3,87,14,8.46
298,Sao Jose Da Coroa Grande,BR,2022-10-15 01:36:30,-8.8978,-35.1478,74.19,82,5,6.96
299,Sao Joao Da Barra,BR,2022-10-15 01:36:30,-21.6403,-41.0511,72.75,89,16,9.37
300,San Quintin,MX,2022-10-15 01:36:31,30.4833,-115.95,65.73,75,46,6.73
301,Sao Filipe,CV,2022-10-15 01:36:31,14.8961,-24.4956,77.16,81,37,9.31
302,San Angelo,US,2022-10-15 01:35:39,31.4638,-100.437,77.22,45,0,4.61
303,Tallahassee,US,2022-10-15 01:34:15,30.4383,-84.2807,66.04,68,0,0.0
304,Nueva Loja,EC,2022-10-15 01:36:32,0.0847,-76.8828,71.44,97,97,2.44
305,Cotonou,BJ,2022-10-15 01:36:33,6.3654,2.4183,78.78,89,40,8.05
306,Cap Malheureux,MU,2022-10-15 01:36:34,-19.9842,57.6142,67.46,76,3,5.01
307,Broken Hill,AU,2022-10-15 01:36:34,-31.95,141.4333,64.96,40,5,1.32
308,Liverpool,GB,2022-10-15 01:36:35,53.4106,-2.9779,52.14,93,40,12.66
309,La Ronge,CA,2022-10-15 01:36:35,55.1001,-105.2842,46.62,39,75,10.36
310,Tazmalt,DZ,2022-10-15 01:36:36,36.3868,4.3989,65.79,57,24,1.86
311,Cabo San Lucas,MX,2022-10-15 01:36:36,22.8909,-109.9124,81.7,73,0,12.66
312,Codrington,AU,2022-10-15 01:36:37,-38.2667,141.9667,58.71,68,100,13.94
313,Nuevo Ideal,MX,2022-10-15 01:36:37,24.8875,-105.0728,63.55,54,34,4.9
314,Golden,US,2022-10-15 01:36:37,39.7555,-105.2211,65.37,23,0,4.0
315,Hamilton,US,2022-10-15 01:35:09,39.1834,-84.5333,60.76,36,100,6.91
316,Lazo,RU,2022-10-15 01:33:58,43.3817,133.9014,65.19,41,1,3.51
317,Innisfail,AU,2022-10-15 01:36:40,-17.5333,146.0333,82.94,58,70,8.84
318,Uribia,CO,2022-10-15 01:36:40,11.7139,-72.266,80.71,80,13,10.78
319,Porto Murtinho,BR,2022-10-15 01:36:41,-21.6989,-57.8825,70.83,94,98,4.12
320,Saskylakh,RU,2022-10-15 01:36:41,71.9167,114.0833,26.06,90,100,15.61
321,Namatanai,PG,2022-10-15 01:36:42,-3.6667,152.4333,86.23,64,57,6.35
322,Zeya,RU,2022-10-15 01:36:42,53.75,127.2667,39.56,96,100,8.72
323,Tuscaloosa,US,2022-10-15 01:35:30,33.2098,-87.5692,61.21,79,0,0.0
324,Bolu,TR,2022-10-15 01:36:43,40.6667,31.5833,53.28,85,100,1.28
325,Villa Maria,AR,2022-10-15 01:37:44,-32.4075,-63.2402,47.82,87,100,5.35
326,Carutapera,BR,2022-10-15 01:37:44,-1.195,-46.02,78.06,82,75,6.08
327,Necochea,AR,2022-10-15 01:37:06,-38.5473,-58.7368,42.58,67,0,13.02
328,Alice Springs,AU,2022-10-15 01:37:45,-23.7,133.8833,72.95,28,11,17.27
329,Kargasok,RU,2022-10-15 01:33:52,59.0556,80.8572,31.6,84,100,10.65
330,Blagoyevo,RU,2022-10-15 01:37:46,63.3667,47.9167,37.06,87,100,4.21
331,Yar-Sale,RU,2022-10-15 01:33:41,66.8333,70.8333,38.12,88,100,8.01
332,Coffs Harbour,AU,2022-10-15 01:37:46,-30.3,153.1333,73.13,46,0,13.8
333,Guiyang,CN,2022-10-15 01:37:47,26.5833,106.7167,63.09,63,20,6.71
334,Sorland,NO,2022-10-15 01:37:47,67.667,12.6934,48.06,76,100,17.25
335,Bayji,IQ,2022-10-15 01:37:48,34.9311,43.487,72.73,26,0,3.78
336,Ciudad Bolivar,VE,2022-10-15 01:37:48,8.1222,-63.5497,78.89,77,49,10.27
337,Linxia,CN,2022-10-15 01:37:49,35.6003,103.2064,49.66,43,100,4.09
338,Joaima,BR,2022-10-15 01:37:49,-16.6542,-41.0306,69.37,83,20,2.62
339,Avera,US,2022-10-15 01:37:50,33.194,-82.5271,56.71,43,0,4.43
340,Chama,CH,2022-10-15 01:37:50,47.1821,8.4636,58.95,93,100,1.01
341,Ilo,PE,2022-10-15 01:37:51,-17.6394,-71.3375,59.36,80,100,3.53
342,San Jeronimo,PE,2022-10-15 01:37:51,-11.9472,-75.2829,54.73,67,100,2.37
343,Baykit,RU,2022-10-15 01:37:51,61.67,96.37,32.56,79,99,3.87
344,Sidney,AU,2022-10-15 01:33:27,-33.8679,151.2073,76.32,45,0,9.22
345,Lorengau,PG,2022-10-15 01:37:52,-2.0226,147.2712,86.31,63,89,9.26
346,Cortes,ES,2022-10-15 01:37:52,41.9395,-1.4396,60.85,63,8,3.69
347,Filadelfia,US,2022-10-15 01:37:38,39.9523,-75.1638,58.75,71,0,3.44
348,Kavaratti,IN,2022-10-15 01:37:53,10.5669,72.642,80.91,75,86,1.81
349,Srednekolymsk,RU,2022-10-15 01:37:54,67.45,153.6833,16.05,89,100,7.61
350,Ponta Delgada,PT,2022-10-15 01:33:58,37.7333,-25.6667,69.49,88,40,14.97
351,Vestmannaeyjar,IS,2022-10-15 01:37:55,63.4427,-20.2734,39.61,65,24,10.71
352,Bosobolo,CD,2022-10-15 01:37:55,4.1833,19.9,71.06,93,100,1.32
353,Coolum Beach,AU,2022-10-15 01:35:30,-26.5333,153.1,78.33,65,30,12.73
354,Sousa,BR,2022-10-15 01:36:02,-6.7592,-38.2281,82.09,44,97,15.46
355,Wukari,NG,2022-10-15 01:37:57,7.85,9.7833,73.06,97,100,4.97
356,Kemalpasa,TR,2022-10-15 01:36:42,38.4262,27.4173,57.78,86,21,2.59
357,Isiro,CD,2022-10-15 01:37:58,2.7739,27.616,66.79,97,100,0.89
358,Businga,CD,2022-10-15 01:37:58,3.3333,20.8833,70.14,99,100,0.25
359,Zaranj,AF,2022-10-15 01:33:29,30.9667,61.8833,68.18,16,0,1.39
360,Muros,ES,2022-10-15 01:37:59,42.7762,-9.0603,65.08,93,87,7.34
361,Chuy,UY,2022-10-15 01:38:00,-33.6971,-53.4616,52.56,71,40,8.34
362,Porkhov,RU,2022-10-15 01:38:01,57.765,29.5561,41.58,92,76,5.14
363,Emerald,AU,2022-10-15 01:38:02,-23.5333,148.1667,82.35,51,72,6.78
364,Bilma,NE,2022-10-15 01:38:02,18.6853,12.9164,76.08,15,0,1.68
365,Biak,ID,2022-10-15 01:38:03,-0.9131,122.8766,83.91,64,98,3.62
366,Butte,US,2022-10-15 01:38:04,39.6499,-121.5677,86.22,32,0,6.91
367,Talara,PE,2022-10-15 01:38:07,-4.5772,-81.2719,63.23,85,3,16.73
368,Marsciano,IT,2022-10-15 01:38:07,42.9059,12.3359,58.39,73,7,1.01
369,Yerbogachen,RU,2022-10-15 01:38:07,61.2767,108.0108,30.02,69,12,4.85
370,Beyneu,KZ,2022-10-15 01:38:08,45.3167,55.2,57.67,55,100,7.83
371,Quang Ngai,VN,2022-10-15 01:37:20,15.1167,108.8,78.53,82,93,2.37
372,Marsh Harbour,BS,2022-10-15 01:39:09,26.5412,-77.0636,81.28,72,12,8.93
373,Mirnyy,RU,2022-10-15 01:39:10,62.5353,113.9611,28.24,86,51,4.0
374,Kloulklubed,PW,2022-10-15 01:39:10,7.0419,134.2556,79.3,75,100,13.15
375,Burnie,AU,2022-10-15 01:39:11,-41.0667,145.9167,54.95,76,100,12.17
376,Labuhan,ID,2022-10-15 01:39:12,-6.8844,112.2051,82.56,73,100,9.35
377,Nuevo Casas Grandes,MX,2022-10-15 01:34:54,30.4167,-107.9167,67.75,55,98,2.91
378,Boa Vista,BR,2022-10-15 01:39:16,2.8197,-60.6733,80.58,74,75,3.44
379,Acari,PE,2022-10-15 01:39:16,-15.4311,-74.6158,64.72,70,33,3.06
380,Krasnyy Luch,UA,2022-10-15 01:39:17,48.1395,38.9371,37.4,74,0,6.49
381,Ossora,RU,2022-10-15 01:39:18,59.2353,163.0719,39.18,74,91,1.52
382,Nizwa,OM,2022-10-15 01:39:21,22.9333,57.5333,69.13,29,0,1.3
383,Passo De Camaragibe,BR,2022-10-15 01:39:22,-9.2368,-35.4901,72.95,79,86,3.78
384,Muisne,EC,2022-10-15 01:39:23,0.6,-80.0333,73.63,81,96,7.14
385,Luorong,CN,2022-10-15 01:39:23,24.4058,109.6086,76.68,29,9,13.73
386,Nefteyugansk,RU,2022-10-15 01:39:24,61.0998,72.6035,34.81,86,89,11.88
387,Saint-Denis,FR,2022-10-15 01:39:25,48.9167,2.3333,60.39,95,100,4.61
388,Henties Bay,NA,2022-10-15 01:39:26,-22.116,14.2845,55.76,94,30,7.43
389,Peoria,US,2022-10-15 01:39:27,40.7667,-89.7668,46.54,90,100,3.44
390,Bayanday,RU,2022-10-15 01:39:28,53.0661,105.5139,31.73,66,91,12.03
391,Abu Samrah,SY,2022-10-15 01:39:29,35.3029,37.1841,65.25,77,100,3.87
392,Quatre Cocos,MU,2022-10-15 01:39:29,-20.2078,57.7625,68.11,73,22,12.35
393,Pangnirtung,CA,2022-10-15 01:39:30,66.1451,-65.7125,33.71,72,7,5.21
394,Utrecht,NL,2022-10-15 01:38:33,52.0,5.25,55.98,96,88,1.99
395,Buchanan,LR,2022-10-15 01:39:31,5.8808,-10.0467,74.82,90,100,2.86
396,Vila,PT,2022-10-15 01:39:31,42.0304,-8.1588,52.68,93,1,2.24
397,Kurchum,KZ,2022-10-15 01:39:32,48.5722,83.6542,48.92,33,6,3.89
398,Shaowu,CN,2022-10-15 01:39:33,27.3409,117.4831,76.71,44,2,2.08
399,Yumen,CN,2022-10-15 01:39:33,40.2833,97.2,51.67,28,0,12.1
400,Wenling,CN,2022-10-15 01:39:34,28.3669,121.36,70.9,75,100,16.37
401,Buckingham,GB,2022-10-15 01:39:35,51.9997,-0.9878,50.99,72,48,1.99
402,Ostrovnoy,RU,2022-10-15 01:39:36,68.0531,39.5131,43.52,95,100,5.55
403,Tautira,PF,2022-10-15 01:39:36,-17.7333,-149.15,78.06,76,27,7.52
404,Fagernes,NO,2022-10-15 01:39:37,60.9858,9.2324,45.91,95,100,9.04
405,Rorvik,NO,2022-10-15 01:39:39,64.8621,11.2373,44.71,81,100,5.75
406,Ripanj,RS,2022-10-15 01:39:40,44.639,20.5204,52.88,80,1,8.23
407,Santa Lucia,ES,2022-10-15 01:39:40,27.9117,-15.5407,65.52,73,40,16.11
408,Bengkulu,ID,2022-10-15 01:39:41,-3.8004,102.2655,79.12,79,99,1.25
409,Takab,IR,2022-10-15 01:39:43,36.4009,47.1133,50.94,44,5,3.98
410,Shangzhi,CN,2022-10-15 01:39:44,45.2167,127.9667,58.46,59,0,15.03
411,Cockburn Town,TC,2022-10-15 01:39:45,21.4612,-71.1419,82.45,74,90,13.89
412,Tiznit,MA,2022-10-15 01:39:45,29.5833,-9.5,77.45,23,100,6.8
413,Kirakira,SB,2022-10-15 01:39:46,-10.4544,161.9205,84.45,69,100,4.43
414,Loikaw,MM,2022-10-15 01:40:46,19.6742,97.2094,73.2,87,9,2.04
415,Anori,BR,2022-10-15 01:40:47,-3.7728,-61.6442,74.98,89,48,1.32
416,Shelburne,CA,2022-10-15 01:40:48,44.0787,-80.2041,46.76,60,12,11.12
417,Geraldton,AU,2022-10-15 01:40:49,-28.7667,114.6,66.61,45,1,11.5
418,Olafsvik,IS,2022-10-15 01:40:49,64.8945,-23.7142,36.54,69,74,26.87
419,Ambon,ID,2022-10-15 01:40:50,-3.6954,128.1814,89.74,66,40,3.44
420,Mackenzie,CA,2022-10-15 01:40:51,55.2999,-123.1698,57.42,47,40,4.61
421,Batemans Bay,AU,2022-10-15 01:40:53,-35.7167,150.1833,66.09,55,26,10.74
422,Barra,BR,2022-10-15 01:40:53,-11.0894,-43.1417,80.71,40,13,11.39
423,Savelugu,GH,2022-10-15 01:40:54,9.6244,-0.8253,74.41,89,100,3.8
424,Nakonde,ZM,2022-10-15 01:40:54,-9.3421,32.745,58.95,47,17,8.28
425,Panguipulli,CL,2022-10-15 01:40:55,-39.6333,-72.3333,46.26,95,0,2.84
426,Casper,US,2022-10-15 01:39:36,42.8666,-106.3131,56.8,29,0,6.91
427,Poyarkovo,RU,2022-10-15 01:40:56,49.6,128.6833,53.35,48,96,15.97
428,Moron,AR,2022-10-15 01:40:56,-34.6534,-58.6198,58.96,72,100,9.91
429,Praia,CV,2022-10-15 01:39:13,14.9215,-23.5087,77.54,88,20,13.8
430,Catuday,PH,2022-10-15 01:40:58,16.2923,119.8062,82.53,72,98,15.35
431,Faanui,PF,2022-10-15 01:40:58,-16.4833,-151.75,79.48,73,5,12.19
432,Alenquer,BR,2022-10-15 01:40:59,-1.9417,-54.7383,77.25,79,27,2.55
433,Ust-Tsilma,RU,2022-10-15 01:41:00,65.441,52.1498,35.74,88,82,3.71
434,Maldonado,UY,2022-10-15 01:36:26,-34.6667,-54.9167,51.19,79,88,4.7
435,Ternovka,RU,2022-10-15 01:41:01,51.678,41.6375,34.99,76,16,5.39
436,Krasnovka,RU,2022-10-15 01:41:02,48.8177,40.0923,37.83,76,1,7.2
437,Iquitos,PE,2022-10-15 01:41:04,-3.7481,-73.2472,77.04,83,75,1.14
438,Shar,KZ,2022-10-15 01:41:04,49.5886,81.0453,47.16,34,14,6.93
439,Hagere Selam,ET,2022-10-15 01:41:05,6.4833,38.5167,45.79,98,64,3.65
440,Kang,BW,2022-10-15 01:41:06,-23.6752,22.7876,69.6,22,54,7.54
441,Alto Araguaia,BR,2022-10-15 01:41:06,-17.3147,-53.2153,74.77,33,48,2.55
442,Maymyo,MM,2022-10-15 01:41:07,22.0333,96.4667,70.95,87,42,2.62
443,Sao Felix Do Xingu,BR,2022-10-15 01:41:08,-6.6447,-51.995,75.22,81,99,0.87
444,Arlit,NE,2022-10-15 01:41:09,18.7369,7.3853,80.73,12,3,5.73
445,Salta,AR,2022-10-15 01:41:10,-24.7859,-65.4117,66.79,47,100,8.05
446,Viedma,AR,2022-10-15 01:40:27,-40.8135,-62.9967,48.69,48,0,14.52
447,Pleasanton,US,2022-10-15 01:39:03,37.6624,-121.8747,77.72,65,0,9.22
448,Pundaguitan,PH,2022-10-15 01:41:13,6.3711,126.1689,84.52,69,91,4.81
449,Lososina,RU,2022-10-15 01:41:13,48.9975,140.3106,54.12,70,100,3.15
450,Kodinar,IN,2022-10-15 01:41:14,20.7903,70.7031,75.56,52,4,10.6
451,Krutinka,RU,2022-10-15 01:41:15,56.0055,71.5113,48.29,68,100,5.97
452,Gurun,MY,2022-10-15 01:41:16,5.8172,100.4738,77.74,85,75,0.18
453,Cabanas,CU,2022-10-15 01:41:16,22.9758,-82.9219,77.45,85,48,3.42
454,Nola,IT,2022-10-15 01:41:17,40.922,14.5329,63.63,93,0,3.38
455,Auki,SB,2022-10-15 01:41:18,-8.7676,160.7034,86.7,59,100,4.56
456,George,ZA,2022-10-15 01:41:18,-33.963,22.4617,56.75,100,100,11.5
457,Santa Maria,BR,2022-10-15 01:41:19,-29.6842,-53.8069,60.1,72,100,17.27
458,Porbandar,IN,2022-10-15 01:42:20,21.6422,69.6093,80.31,55,93,8.61
459,Bilibino,RU,2022-10-15 01:42:20,68.0546,166.4372,4.41,95,99,0.38
460,Kidal,ML,2022-10-15 01:42:21,18.4411,1.4078,80.94,12,0,11.95
461,Katherine,AU,2022-10-15 01:42:22,-14.4667,132.2667,93.52,49,40,4.61
462,Hinton,CA,2022-10-15 01:39:17,53.4001,-117.5857,47.3,82,7,3.09
463,Nikko,JP,2022-10-15 01:41:31,36.75,139.6167,69.01,71,73,4.27
464,Sanming,CN,2022-10-15 01:42:23,26.2486,117.6186,77.67,46,5,4.27
465,Mata,PT,2022-10-15 01:42:24,40.683,-7.4592,57.96,82,3,1.61
466,Methoni,GR,2022-10-15 01:42:25,36.8197,21.7049,63.21,82,78,7.58
467,Palauig,PH,2022-10-15 01:42:25,15.435,119.9045,84.33,74,61,6.67
468,Puerto Maldonado,PE,2022-10-15 01:42:26,-12.6,-69.1833,71.22,99,95,3.67
469,Srivardhan,IN,2022-10-15 01:42:26,18.0333,73.0167,77.81,82,80,3.51
470,Banjar,ID,2022-10-15 01:42:27,-8.19,114.9675,87.35,63,79,2.08
471,Axim,GH,2022-10-15 01:42:27,4.8699,-2.2405,75.92,88,100,8.19
472,Severo-Kurilsk,RU,2022-10-15 01:38:59,50.6789,156.125,47.82,79,6,8.05
473,Gizo,SB,2022-10-15 01:42:28,-8.103,156.8419,84.56,67,80,2.71
474,Roma,US,2022-10-15 01:42:29,43.2128,-75.4557,49.73,83,0,1.01
475,Dudinka,RU,2022-10-15 01:42:30,69.4058,86.1778,33.62,98,100,14.09
476,Doka,SD,2022-10-15 01:42:30,13.5167,35.7667,73.22,80,5,7.47
477,Jamuria,IN,2022-10-15 01:42:31,23.7,87.0833,78.04,65,1,6.62
478,Gayny,RU,2022-10-15 01:42:31,60.3071,54.3241,43.02,92,100,6.67
479,Kupang,ID,2022-10-15 01:42:31,-10.1667,123.5833,88.41,57,73,3.87
480,Tirumullaivasal,IN,2022-10-15 01:42:32,11.2333,79.8333,80.2,78,96,4.56
481,Raga,SS,2022-10-15 01:42:32,8.4596,25.678,70.38,90,100,4.32
482,Pueblo Nuevo,MX,2022-10-15 01:42:33,23.3833,-105.3833,57.09,98,37,0.72
483,Hopeman,GB,2022-10-15 01:42:33,57.7068,-3.4291,44.42,77,40,9.22
484,Mokhsogollokh,RU,2022-10-15 01:42:21,61.4681,128.9203,31.24,86,100,2.42
485,Merauke,ID,2022-10-15 01:42:34,-8.4667,140.3333,86.02,68,100,9.93
486,Dindori,IN,2022-10-15 01:42:34,22.95,81.0833,67.64,70,5,3.33
487,Ust-Kulom,RU,2022-10-15 01:42:35,61.6864,53.6902,38.34,95,98,4.85
488,Palmer,US,2022-10-15 01:42:36,42.1584,-72.3287,54.45,85,20,0.0
489,Tuxtla,MX,2022-10-15 01:42:37,16.75,-93.1167,70.3,95,99,3.85
490,Bon Air,US,2022-10-15 01:42:37,37.5249,-77.5578,55.81,81,0,0.0
491,General Roca,AR,2022-10-15 01:42:38,-39.0333,-67.5833,57.61,17,0,14.81
492,Wanning,CN,2022-10-15 01:42:38,18.8003,110.3967,80.64,78,98,16.64
493,Pilar Do Sul,BR,2022-10-15 01:42:38,-23.8131,-47.7164,60.87,95,100,13.58
494,Darhan,MN,2022-10-15 01:42:39,49.4867,105.9228,35.55,45,6,3.76
495,Lavrentiya,RU,2022-10-15 01:42:39,65.5833,-171.0,30.06,78,65,5.79
496,Yeniseysk,RU,2022-10-15 01:42:40,58.4497,92.1703,32.5,77,26,2.55
497,Puerto Colombia,CO,2022-10-15 01:42:40,10.9878,-74.9547,78.89,73,100,7.81
498,Capreol,CA,2022-10-15 01:42:41,46.706,-80.9225,41.56,87,100,8.05
499,Abha,SA,2022-10-15 01:42:41,18.2164,42.5053,57.45,47,0,0.0
500,Lujan,AR,2022-10-15 01:42:41,-34.5703,-59.105,57.02,70,100,4.0
501,Rotifunk,SL,2022-10-15 01:42:42,8.2333,-12.6833,72.86,96,100,1.52
502,Maloy,NO,2022-10-15 01:42:42,61.9353,5.1136,43.74,33,100,12.12
503,Waw,SS,2022-10-15 01:42:43,7.7029,27.9953,71.73,87,100,3.33
504,Altamont,US,2022-10-15 01:42:43,42.2068,-121.7372,73.24,18,0,8.05
505,Kelso,US,2022-10-15 01:43:44,46.1468,-122.9084,75.49,65,10,4.72
506,Nsanje,MW,2022-10-15 01:43:44,-16.92,35.262,72.34,68,3,2.24
507,Guaranda,EC,2022-10-15 01:43:45,-1.6,-79.0,54.81,96,100,1.1
508,Guhagar,IN,2022-10-15 01:43:45,17.4842,73.1929,77.29,87,97,3.8
509,Primorsk,UA,2022-10-15 01:43:46,46.7348,36.3443,44.55,66,0,13.15
510,Minot,US,2022-10-15 01:41:01,48.2325,-101.2963,39.42,56,0,5.75
511,Grand-Santi,GF,2022-10-15 01:43:46,4.25,-54.3833,74.98,88,44,3.36
512,Gallipoli,TR,2022-10-15 01:43:48,40.4103,26.6708,62.46,81,100,21.94
513,Bandiagara,ML,2022-10-15 01:43:50,14.3501,-3.6104,83.62,47,81,8.41
514,Komsomolskiy,UZ,2022-10-15 01:43:50,40.4272,71.7189,52.52,43,54,6.91
515,Sidhi,IN,2022-10-15 01:43:51,24.4167,81.8833,71.78,65,1,1.43
516,Belaya Gora,RU,2022-10-15 01:43:51,68.5333,146.4167,14.54,81,100,5.82
517,Tucupita,VE,2022-10-15 01:43:52,9.0622,-62.051,72.99,98,46,3.53
518,Birjand,IR,2022-10-15 01:43:53,32.8663,59.2211,52.27,16,0,6.91
519,Sokoto,NG,2022-10-15 01:43:53,13.0609,5.239,77.99,63,12,7.76
520,Nabire,ID,2022-10-15 01:43:54,-3.3667,135.4833,84.52,72,100,3.49
521,Punta Gorda,US,2022-10-15 01:43:55,26.9298,-82.0454,81.0,88,75,10.0
522,Ola,RU,2022-10-15 01:43:55,59.5833,151.2833,28.15,56,78,7.78
523,Zhigansk,RU,2022-10-15 01:43:56,66.7697,123.3711,16.54,92,77,2.26
524,Aviles,ES,2022-10-15 01:43:57,43.5547,-5.9248,64.38,93,0,1.14
525,Havoysund,NO,2022-10-15 01:43:57,70.9963,24.6622,41.23,85,19,10.27
526,Yangjiang,CN,2022-10-15 01:40:16,21.85,111.9667,77.92,47,39,11.01
527,Verkhoyansk,RU,2022-10-15 01:43:58,67.5447,133.385,14.05,90,66,2.55
528,Newton,US,2022-10-15 01:40:29,42.337,-71.2092,60.35,92,0,6.91
529,Iquique,CL,2022-10-15 01:43:59,-20.2208,-70.1431,60.84,72,26,1.5
530,Fort Nelson,CA,2022-10-15 01:43:59,58.8053,-122.7002,38.79,51,75,3.44
531,Ibipeba,BR,2022-10-15 01:44:00,-11.6408,-42.0111,71.11,51,4,12.39
532,Araguaina,BR,2022-10-15 01:44:01,-7.1911,-48.2072,79.25,54,62,5.41
533,Kaili,ID,2022-10-15 01:44:01,-3.4626,120.2147,75.29,75,100,3.04
534,Harwich,GB,2022-10-15 01:44:02,51.9419,1.2844,53.01,91,3,3.0
535,Barcelos,PT,2022-10-15 01:44:02,41.5388,-8.6151,61.84,95,1,2.55
536,Kaukauna,US,2022-10-15 01:44:03,44.278,-88.272,39.31,96,100,5.75
537,Huilong,CN,2022-10-15 01:44:03,31.8111,121.655,67.93,67,29,10.71
538,Fuyang,CN,2022-10-15 01:44:04,32.9,115.8167,69.01,51,57,5.35
539,Raudeberg,NO,2022-10-15 01:44:06,61.9875,5.1352,44.96,33,100,11.59
540,Alofi,NU,2022-10-15 01:44:06,-19.0595,-169.9187,82.29,74,52,10.36
541,Aasiaat,GL,2022-10-15 01:44:07,68.7098,-52.8699,18.66,79,98,9.46
542,Erzin,TR,2022-10-15 01:44:07,36.9559,36.2,67.39,85,100,1.9
543,Karratha,AU,2022-10-15 01:44:08,-20.7377,116.8463,83.52,22,2,5.3
544,Amuntai,ID,2022-10-15 01:44:08,-2.4177,115.2494,84.67,75,75,0.72
545,Port Lincoln,AU,2022-10-15 01:44:08,-34.7333,135.8667,61.16,53,100,4.99
546,Sucre,BO,2022-10-15 01:44:09,-19.0333,-65.2627,53.53,65,100,6.46
547,Minsk,BY,2022-10-15 01:41:44,53.9,27.5667,40.73,91,27,7.16
548,Slave Lake,CA,2022-10-15 01:44:10,55.2834,-114.769,55.38,62,100,17.27
549,Manyana,BW,2022-10-15 01:44:10,-23.4,21.7167,68.67,19,2,6.82
